method,n,metric,mean,ci95_halfwidth,seed_count
candidate,40,odd_cycle_first_loss_rate,0.9400000000000001,0.01963243161477556,5
candidate,40,partition_imbalance_first_loss_rate,0.046000000000000006,0.018830766883484423,5
endpoint,6,optimality_ratio,1.0,0.0,5
endpoint,6,exact_optimum,1.0,0.0,5
endpoint,6,absolute_gap,0.0,0.0,5
endpoint,6,inference_time_seconds,0.0010967002540000514,2.417753431145225e-05,5
endpoint,6,first_loss_step,,,0
endpoint,6,first_odd_cycle_step,,,0
endpoint,6,parameter_count,13185.0,0.0,5
endpoint,6,exact_rate,1.0,0.0,5
endpoint,6,unbalanced_bipartite_rate,0.0,0.0,5
endpoint,6,nonbipartite_rate,0.0,0.0,5
endpoint,6,odd_cycle_first_loss_rate,0.0,0.0,5
endpoint,6,partition_imbalance_first_loss_rate,0.0,0.0,5
endpoint,7,optimality_ratio,0.9993333333333332,0.00185096340346518,5
endpoint,7,exact_optimum,0.9960000000000001,0.011105780420791203,5
endpoint,7,absolute_gap,0.008,0.022211560841582392,5
endpoint,7,inference_time_seconds,0.001654599169996741,8.87895699641814e-05,5
endpoint,7,first_loss_step,8.5,,1
endpoint,7,first_odd_cycle_step,8.5,,1
endpoint,7,parameter_count,13185.0,0.0,5
endpoint,7,exact_rate,0.9960000000000001,0.011105780420791203,5
endpoint,7,unbalanced_bipartite_rate,0.0,0.0,5
endpoint,7,nonbipartite_rate,0.004,0.011105780420791196,5
endpoint,7,odd_cycle_first_loss_rate,0.004,0.011105780420791196,5
endpoint,7,partition_imbalance_first_loss_rate,0.0,0.0,5
endpoint,8,optimality_ratio,0.9977499999999999,0.0016092307924557051,5
endpoint,8,exact_optimum,0.974,0.018830766883484437,5
endpoint,8,absolute_gap,0.036,0.025747692679290817,5
endpoint,8,inference_time_seconds,0.002646932495994354,0.0004894172413210143,5
endpoint,8,first_loss_step,9.8,2.6918634023379058,5
endpoint,8,first_odd_cycle_step,6.0,,2
endpoint,8,parameter_count,13185.0,0.0,5
endpoint,8,exact_rate,0.974,0.018830766883484437,5
endpoint,8,unbalanced_bipartite_rate,0.022000000000000002,0.020402621419747715,5
endpoint,8,nonbipartite_rate,0.004,0.00680087380658257,5
endpoint,8,odd_cycle_first_loss_rate,0.004,0.00680087380658257,5
endpoint,8,partition_imbalance_first_loss_rate,0.022000000000000002,0.020402621419747715,5
endpoint,9,optimality_ratio,0.9982,0.0030603932129620965,5
endpoint,9,exact_optimum,0.9880000000000001,0.020402621419747725,5
endpoint,9,absolute_gap,0.036,0.06120786425924313,5
endpoint,9,inference_time_seconds,0.0038130575039976495,0.0005307949909062288,5
endpoint,9,first_loss_step,10.0,,3
endpoint,9,first_odd_cycle_step,10.0,,3
endpoint,9,parameter_count,13185.0,0.0,5
endpoint,9,exact_rate,0.9880000000000001,0.020402621419747725,5
endpoint,9,unbalanced_bipartite_rate,0.0,0.0,5
endpoint,9,nonbipartite_rate,0.012,0.02040262141974771,5
endpoint,9,odd_cycle_first_loss_rate,0.012,0.02040262141974771,5
endpoint,9,partition_imbalance_first_loss_rate,0.0,0.0,5
endpoint,10,optimality_ratio,0.9942399999999999,0.002095434458930165,5
endpoint,10,exact_optimum,0.9339999999999999,0.04528244929659868,5
endpoint,10,absolute_gap,0.14400000000000002,0.05238586147325389,5
endpoint,10,inference_time_seconds,0.005210032084005389,0.000234151323880362,5
endpoint,10,first_loss_step,12.797546897546898,3.8859844461417565,5
endpoint,10,first_odd_cycle_step,8.733333333333334,3.325944835805869,5
endpoint,10,parameter_count,13185.0,0.0,5
endpoint,10,exact_rate,0.9339999999999999,0.04528244929659868,5
endpoint,10,unbalanced_bipartite_rate,0.041999999999999996,0.043369458966087446,5
endpoint,10,nonbipartite_rate,0.024,0.006800873806582568,5
endpoint,10,odd_cycle_first_loss_rate,0.022,0.0055528902103955955,5
endpoint,10,partition_imbalance_first_loss_rate,0.044,0.04354683990665105,5
