record_id,graph_sha256,graph_reference,outcome,method,n,seed,episode
turan_oracle/s2/n8/e0,0833918dafbf412622e8eedf06700621d67c7b9ce12ab669e86c81a32d099115,study/artifacts/evaluation/turan_oracle/seed-2/n-8/chunk-000000.json.gz,exact,turan_oracle,8,2,0
turan_oracle/s2/n9/e0,206869ab99bc748778ad87153674728facd0c1ecd4055e5c26ee9cd180b80d55,study/artifacts/evaluation/turan_oracle/seed-2/n-9/chunk-000000.json.gz,exact,turan_oracle,9,2,0
turan_oracle/s3/n10/e0,980e462a5806b9d4b3d7b9a55f3190b83d01e0dff3a59ec430470a817d9d6eb2,study/artifacts/evaluation/turan_oracle/seed-3/n-10/chunk-000000.json.gz,exact,turan_oracle,10,3,0
turan_oracle/s3/n11/e0,7949726d7cdcead73a13538994d7fa06c946ff617fa9537c16a44ea0c81b59af,study/artifacts/evaluation/turan_oracle/seed-3/n-11/chunk-000000.json.gz,exact,turan_oracle,11,3,0
turan_oracle/s3/n12/e0,836f35a7f2548621623bcfc31b055810b3db855ed1b29d90a554180837ed28a3,study/artifacts/evaluation/turan_oracle/seed-3/n-12/chunk-000000.json.gz,exact,turan_oracle,12,3,0
turan_oracle/s3/n13/e0,c8e111139f1079b1e0d9b4319ffe2bd27723198443c875a93317a082c9cca6bb,study/artifacts/evaluation/turan_oracle/seed-3/n-13/chunk-000000.json.gz,exact,turan_oracle,13,3,0
turan_oracle/s3/n14/e0,6fddf5a1226e66b9554d165308b2494b84e61e5d813170f285e30ff65bcc205d,study/artifacts/evaluation/turan_oracle/seed-3/n-14/chunk-000000.json.gz,exact,turan_oracle,14,3,0
turan_oracle/s3/n15/e0,a0098da089a8c55ba956c2a121d5a199fbd5208b6d27b072dc75662e114d2f74,study/artifacts/evaluation/turan_oracle/seed-3/n-15/chunk-000000.json.gz,exact,turan_oracle,15,3,0
turan_oracle/s3/n16/e0,3946ad2d5bc1ea1e9011bffa7f742d070942ff4f2e32905f2bd16367f16d0f1c,study/artifacts/evaluation/turan_oracle/seed-3/n-16/chunk-000000.json.gz,exact,turan_oracle,16,3,0
turan_oracle/s3/n17/e0,74b6d94fdb62a0cbc7d5c584919b70e9f101240be4901276c170a999e46aa0ce,study/artifacts/evaluation/turan_oracle/seed-3/n-17/chunk-000000.json.gz,exact,turan_oracle,17,3,0
turan_oracle/s3/n20/e0,816942747356059116c6099e333057ef0b7b9ee43e6c5a7453e3853124c2c9f9,study/artifacts/evaluation/turan_oracle/seed-3/n-20/chunk-000000.json.gz,exact,turan_oracle,20,3,0
turan_oracle/s3/n23/e0,e66c992881cec68eb4c033d38af0b265078acbdad0bf4b3cf82c2a81e8b5690a,study/artifacts/evaluation/turan_oracle/seed-3/n-23/chunk-000000.json.gz,exact,turan_oracle,23,3,0
turan_oracle/s3/n24/e0,d2661febdf1596c6e0d8451b0e310d28d2015cdb38f3e557fdc4399211ecbff3,study/artifacts/evaluation/turan_oracle/seed-3/n-24/chunk-000000.json.gz,exact,turan_oracle,24,3,0
turan_oracle/s3/n25/e0,a0acf84f56c77a35984e23081d39aed8bc9453ad0ac45126bd56dbcd141dbf5c,study/artifacts/evaluation/turan_oracle/seed-3/n-25/chunk-000000.json.gz,exact,turan_oracle,25,3,0
turan_oracle/s3/n30/e0,9e37feaa15f64746fdbdce3c9ea180efae2d277d5011c434eeb42b7a76e06978,study/artifacts/evaluation/turan_oracle/seed-3/n-30/chunk-000000.json.gz,exact,turan_oracle,30,3,0
turan_oracle/s3/n40/e0,c2ed3135647af7aea57f9b40fe95f1558408fb2796a26b2e7aa905cc42c65be9,study/artifacts/evaluation/turan_oracle/seed-3/n-40/chunk-000000.json.gz,exact,turan_oracle,40,3,0
turan_oracle/s3/n6/e0,735f01eeb12827e2c06b86a400e242051922eec8ed647558f69839fe9433a3e5,study/artifacts/evaluation/turan_oracle/seed-3/n-6/chunk-000000.json.gz,exact,turan_oracle,6,3,0
turan_oracle/s3/n7/e0,6668667bffd21feb9f1fd8bf3c1e6f6e95ee5f657561307e5282813bc9d2d9e2,study/artifacts/evaluation/turan_oracle/seed-3/n-7/chunk-000000.json.gz,exact,turan_oracle,7,3,0
turan_oracle/s3/n8/e0,0833918dafbf412622e8eedf06700621d67c7b9ce12ab669e86c81a32d099115,study/artifacts/evaluation/turan_oracle/seed-3/n-8/chunk-000000.json.gz,exact,turan_oracle,8,3,0
turan_oracle/s3/n9/e0,206869ab99bc748778ad87153674728facd0c1ecd4055e5c26ee9cd180b80d55,study/artifacts/evaluation/turan_oracle/seed-3/n-9/chunk-000000.json.gz,exact,turan_oracle,9,3,0
turan_oracle/s4/n10/e0,980e462a5806b9d4b3d7b9a55f3190b83d01e0dff3a59ec430470a817d9d6eb2,study/artifacts/evaluation/turan_oracle/seed-4/n-10/chunk-000000.json.gz,exact,turan_oracle,10,4,0
turan_oracle/s4/n11/e0,7949726d7cdcead73a13538994d7fa06c946ff617fa9537c16a44ea0c81b59af,study/artifacts/evaluation/turan_oracle/seed-4/n-11/chunk-000000.json.gz,exact,turan_oracle,11,4,0
turan_oracle/s4/n12/e0,836f35a7f2548621623bcfc31b055810b3db855ed1b29d90a554180837ed28a3,study/artifacts/evaluation/turan_oracle/seed-4/n-12/chunk-000000.json.gz,exact,turan_oracle,12,4,0
turan_oracle/s4/n13/e0,c8e111139f1079b1e0d9b4319ffe2bd27723198443c875a93317a082c9cca6bb,study/artifacts/evaluation/turan_oracle/seed-4/n-13/chunk-000000.json.gz,exact,turan_oracle,13,4,0
turan_oracle/s4/n14/e0,6fddf5a1226e66b9554d165308b2494b84e61e5d813170f285e30ff65bcc205d,study/artifacts/evaluation/turan_oracle/seed-4/n-14/chunk-000000.json.gz,exact,turan_oracle,14,4,0
turan_oracle/s4/n15/e0,a0098da089a8c55ba956c2a121d5a199fbd5208b6d27b072dc75662e114d2f74,study/artifacts/evaluation/turan_oracle/seed-4/n-15/chunk-000000.json.gz,exact,turan_oracle,15,4,0
turan_oracle/s4/n16/e0,3946ad2d5bc1ea1e9011bffa7f742d070942ff4f2e32905f2bd16367f16d0f1c,study/artifacts/evaluation/turan_oracle/seed-4/n-16/chunk-000000.json.gz,exact,turan_oracle,16,4,0
turan_oracle/s4/n17/e0,74b6d94fdb62a0cbc7d5c584919b70e9f101240be4901276c170a999e46aa0ce,study/artifacts/evaluation/turan_oracle/seed-4/n-17/chunk-000000.json.gz,exact,turan_oracle,17,4,0
turan_oracle/s4/n20/e0,816942747356059116c6099e333057ef0b7b9ee43e6c5a7453e3853124c2c9f9,study/artifacts/evaluation/turan_oracle/seed-4/n-20/chunk-000000.json.gz,exact,turan_oracle,20,4,0
turan_oracle/s4/n23/e0,e66c992881cec68eb4c033d38af0b265078acbdad0bf4b3cf82c2a81e8b5690a,study/artifacts/evaluation/turan_oracle/seed-4/n-23/chunk-000000.json.gz,exact,turan_oracle,23,4,0
turan_oracle/s4/n24/e0,d2661febdf1596c6e0d8451b0e310d28d2015cdb38f3e557fdc4399211ecbff3,study/artifacts/evaluation/turan_oracle/seed-4/n-24/chunk-000000.json.gz,exact,turan_oracle,24,4,0
turan_oracle/s4/n25/e0,a0acf84f56c77a35984e23081d39aed8bc9453ad0ac45126bd56dbcd141dbf5c,study/artifacts/evaluation/turan_oracle/seed-4/n-25/chunk-000000.json.gz,exact,turan_oracle,25,4,0
turan_oracle/s4/n30/e0,9e37feaa15f64746fdbdce3c9ea180efae2d277d5011c434eeb42b7a76e06978,study/artifacts/evaluation/turan_oracle/seed-4/n-30/chunk-000000.json.gz,exact,turan_oracle,30,4,0
turan_oracle/s4/n40/e0,c2ed3135647af7aea57f9b40fe95f1558408fb2796a26b2e7aa905cc42c65be9,study/artifacts/evaluation/turan_oracle/seed-4/n-40/chunk-000000.json.gz,exact,turan_oracle,40,4,0
turan_oracle/s4/n6/e0,735f01eeb12827e2c06b86a400e242051922eec8ed647558f69839fe9433a3e5,study/artifacts/evaluation/turan_oracle/seed-4/n-6/chunk-000000.json.gz,exact,turan_oracle,6,4,0
turan_oracle/s4/n7/e0,6668667bffd21feb9f1fd8bf3c1e6f6e95ee5f657561307e5282813bc9d2d9e2,study/artifacts/evaluation/turan_oracle/seed-4/n-7/chunk-000000.json.gz,exact,turan_oracle,7,4,0
turan_oracle/s4/n8/e0,0833918dafbf412622e8eedf06700621d67c7b9ce12ab669e86c81a32d099115,study/artifacts/evaluation/turan_oracle/seed-4/n-8/chunk-000000.json.gz,exact,turan_oracle,8,4,0
turan_oracle/s4/n9/e0,206869ab99bc748778ad87153674728facd0c1ecd4055e5c26ee9cd180b80d55,study/artifacts/evaluation/turan_oracle/seed-4/n-9/chunk-000000.json.gz,exact,turan_oracle,9,4,0
untrained_gnn/s0/n10/e0,c922bb87345fd22bddc677b60d1ffffc925580cc2acd9d1b04572f34a3e7eff0,study/artifacts/evaluation/untrained_gnn/seed-0/n-10/chunk-000000.json.gz,exact,untrained_gnn,10,0,0
untrained_gnn/s0/n10/e1,aeea69a377ae4f775e0e659af556a6ddc9b6c7d0915ae479bc0e52ca6bc6c275,study/artifacts/evaluation/untrained_gnn/seed-0/n-10/chunk-000000.json.gz,nonbipartite,untrained_gnn,10,0,1
untrained_gnn/s0/n10/e61,1292413f6b7c4f6db855398c8ff456c9d50aade6f13a7273374dee724697dbcc,study/artifacts/evaluation/untrained_gnn/seed-0/n-10/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,10,0,61
untrained_gnn/s0/n11/e0,19c0f2abf35e0934ead0439b0f1bcf5578dc678acbc0c5177f0d6c986ed35553,study/artifacts/evaluation/untrained_gnn/seed-0/n-11/chunk-000000.json.gz,nonbipartite,untrained_gnn,11,0,0
untrained_gnn/s0/n11/e3,f4878690b2b9c3679ab39596b470f13d2aeec357e4d186b086effb81ff70af5b,study/artifacts/evaluation/untrained_gnn/seed-0/n-11/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,11,0,3
untrained_gnn/s0/n11/e39,901898ccd253d6dc138484923210cf7e5931e91e890380a6ea52c95b45991203,study/artifacts/evaluation/untrained_gnn/seed-0/n-11/chunk-000032.json.gz,exact,untrained_gnn,11,0,39
untrained_gnn/s0/n12/e0,c245a769f27da4d5bb3ea1d0e3afd85b1fc417cc6faad18570f37d548770b6a7,study/artifacts/evaluation/untrained_gnn/seed-0/n-12/chunk-000000.json.gz,nonbipartite,untrained_gnn,12,0,0
untrained_gnn/s0/n12/e4,3c97181c6a8c5161d64760c48ce1f539de52da3422d2ffa96f917d3575db70d0,study/artifacts/evaluation/untrained_gnn/seed-0/n-12/chunk-000000.json.gz,exact,untrained_gnn,12,0,4
untrained_gnn/s0/n12/e85,dc4470e9ad72e6fae443dee3ffe9ea67eb0826e69fefed39078691a4617e8744,study/artifacts/evaluation/untrained_gnn/seed-0/n-12/chunk-000064.json.gz,unbalanced_bipartite,untrained_gnn,12,0,85
untrained_gnn/s0/n13/e0,1b9b2f418da7c350ed9becf05d35e2691bfb3c4a26cccff290c7372e3a146ef6,study/artifacts/evaluation/untrained_gnn/seed-0/n-13/chunk-000000.json.gz,nonbipartite,untrained_gnn,13,0,0
untrained_gnn/s0/n13/e9,fa6c7b3e27495ae7c18cb1a427b2d45f8c65b6785f801a0b86dd46129e328488,study/artifacts/evaluation/untrained_gnn/seed-0/n-13/chunk-000000.json.gz,exact,untrained_gnn,13,0,9
untrained_gnn/s0/n14/e0,3a876a09ac38ee03c447ba6936a0bb33f109e9b9a130287626b8d4ade7e80bda,study/artifacts/evaluation/untrained_gnn/seed-0/n-14/chunk-000000.json.gz,nonbipartite,untrained_gnn,14,0,0
untrained_gnn/s0/n14/e71,e505326bb393d4c9a5b3e5f6af3fee529ee6ef49473f5fdb65342396c019db95,study/artifacts/evaluation/untrained_gnn/seed-0/n-14/chunk-000064.json.gz,unbalanced_bipartite,untrained_gnn,14,0,71
untrained_gnn/s0/n15/e0,685364bedf8510d29989e754430490123c1f72b88370bd40baf0fd9160590164,study/artifacts/evaluation/untrained_gnn/seed-0/n-15/chunk-000000.json.gz,nonbipartite,untrained_gnn,15,0,0
untrained_gnn/s0/n16/e0,a5a9bde7c14dcf163e2aa9a20adeb9c664c50cef2b86bb21a447565c9d128208,study/artifacts/evaluation/untrained_gnn/seed-0/n-16/chunk-000000.json.gz,nonbipartite,untrained_gnn,16,0,0
untrained_gnn/s0/n17/e0,f5b3d97c9417874224b7d9a3cb16a02aff8b83e73a729d6b7f58d5734a2f0fbb,study/artifacts/evaluation/untrained_gnn/seed-0/n-17/chunk-000000.json.gz,nonbipartite,untrained_gnn,17,0,0
untrained_gnn/s0/n20/e0,ec323c0853b4dc7768c5ec5e66f5400fa31d180602f63bee4fb7bb8e7a1bd996,study/artifacts/evaluation/untrained_gnn/seed-0/n-20/chunk-000000.json.gz,nonbipartite,untrained_gnn,20,0,0
untrained_gnn/s0/n23/e0,3da4cb174ad393783b69088e1862774c4b9d1c5f3f391771a468c3b1d272a80c,study/artifacts/evaluation/untrained_gnn/seed-0/n-23/chunk-000000.json.gz,nonbipartite,untrained_gnn,23,0,0
untrained_gnn/s0/n24/e0,81e28cb1dfa07a5fdf7b75e773853fdd37b0d25f7ef7906ccf7a076da77f4e5f,study/artifacts/evaluation/untrained_gnn/seed-0/n-24/chunk-000000.json.gz,nonbipartite,untrained_gnn,24,0,0
untrained_gnn/s0/n25/e0,7b9e7e45ef94046dcea702ec7b83df230061d6b8975f461370b9630605903c23,study/artifacts/evaluation/untrained_gnn/seed-0/n-25/chunk-000000.json.gz,nonbipartite,untrained_gnn,25,0,0
untrained_gnn/s0/n30/e0,fed667c0041ff6ad07ec96a2ea412f47997804718a207462d494f839027f06f4,study/artifacts/evaluation/untrained_gnn/seed-0/n-30/chunk-000000.json.gz,nonbipartite,untrained_gnn,30,0,0
untrained_gnn/s0/n40/e0,3b0390f451c93dfe7318cf62d51fd8854a348a1cc42fd7ff93ff28f46a086384,study/artifacts/evaluation/untrained_gnn/seed-0/n-40/chunk-000000.json.gz,nonbipartite,untrained_gnn,40,0,0
untrained_gnn/s0/n6/e0,b60c5209093712b71e117b8a18c09642cd97f3e27d260fb299105d7419dab1fb,study/artifacts/evaluation/untrained_gnn/seed-0/n-6/chunk-000000.json.gz,exact,untrained_gnn,6,0,0
untrained_gnn/s0/n6/e1,16acee38e323e9ffdebce06e7eb3cb4316ab20843c6a70475ff587ef9d01106c,study/artifacts/evaluation/untrained_gnn/seed-0/n-6/chunk-000000.json.gz,nonbipartite,untrained_gnn,6,0,1
untrained_gnn/s0/n6/e6,1e31e3ab9252e3fd3164120e2cd81ffd541960c54104f6a1ac356e952f657e6d,study/artifacts/evaluation/untrained_gnn/seed-0/n-6/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,6,0,6
untrained_gnn/s0/n7/e0,6668667bffd21feb9f1fd8bf3c1e6f6e95ee5f657561307e5282813bc9d2d9e2,study/artifacts/evaluation/untrained_gnn/seed-0/n-7/chunk-000000.json.gz,exact,untrained_gnn,7,0,0
untrained_gnn/s0/n7/e6,4501316c9278ef558352fb3f1168efc5f8ae5324b3c18b7054c0e8d763ff31d0,study/artifacts/evaluation/untrained_gnn/seed-0/n-7/chunk-000000.json.gz,nonbipartite,untrained_gnn,7,0,6
untrained_gnn/s0/n8/e0,9661b06692dd371ad5a4e58c98e9260bcb1d207766b050e066466496c08c10ec,study/artifacts/evaluation/untrained_gnn/seed-0/n-8/chunk-000000.json.gz,nonbipartite,untrained_gnn,8,0,0
untrained_gnn/s0/n8/e7,8b6bd9b01f68666ba7e34fe796be3fe33d3d3c974e97040532ce382333c466aa,study/artifacts/evaluation/untrained_gnn/seed-0/n-8/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,8,0,7
untrained_gnn/s0/n8/e9,afd64f45894fc9f4ae19859c4f4a02153d33953802bf375b24ffefd264dfb060,study/artifacts/evaluation/untrained_gnn/seed-0/n-8/chunk-000000.json.gz,exact,untrained_gnn,8,0,9
untrained_gnn/s0/n9/e0,f8f2f5948bb9cf0803c3c985d75e4dd6765ec2cdd8436f5ac1ef69fd14d4a416,study/artifacts/evaluation/untrained_gnn/seed-0/n-9/chunk-000000.json.gz,nonbipartite,untrained_gnn,9,0,0
untrained_gnn/s0/n9/e2,728edee6ea399290fc79c7a9665c074a015046438585699ab3d0a2db6cfae74b,study/artifacts/evaluation/untrained_gnn/seed-0/n-9/chunk-000000.json.gz,exact,untrained_gnn,9,0,2
untrained_gnn/s0/n9/e9,1326e5e476e99528b3813c34c8c506987e29eee9fa2dcc54412e9fc3f52934fd,study/artifacts/evaluation/untrained_gnn/seed-0/n-9/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,9,0,9
untrained_gnn/s1/n10/e0,ded6c4d0f23a4b5c1226091670f193993f2fed4f973a56e5ea1b24f52a5486fb,study/artifacts/evaluation/untrained_gnn/seed-1/n-10/chunk-000000.json.gz,nonbipartite,untrained_gnn,10,1,0
untrained_gnn/s1/n10/e7,e5450015cb8a7ab2d5374281e116f1404215884b7bced8c681c09bff086a1eaa,study/artifacts/evaluation/untrained_gnn/seed-1/n-10/chunk-000000.json.gz,exact,untrained_gnn,10,1,7
untrained_gnn/s1/n10/e21,3e28e18f47155cb7df1ad3368f6b2ac7fd977d758de34d7bb61d178c3540f523,study/artifacts/evaluation/untrained_gnn/seed-1/n-10/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,10,1,21
untrained_gnn/s1/n11/e0,12261c12ff47864d081bd6cc76b2720903c0699ee0be4ddbe90dcd2b0dbf7ae2,study/artifacts/evaluation/untrained_gnn/seed-1/n-11/chunk-000000.json.gz,nonbipartite,untrained_gnn,11,1,0
untrained_gnn/s1/n11/e8,083e54f1216eaa4cc37ce1e5d8760f32bd3f5291d13be603801b138e60415267,study/artifacts/evaluation/untrained_gnn/seed-1/n-11/chunk-000000.json.gz,exact,untrained_gnn,11,1,8
untrained_gnn/s1/n11/e38,18ecc6ee60075c89d2af5ae874f82291bd0fbfb45b9ff5c05040fd9c20c80abc,study/artifacts/evaluation/untrained_gnn/seed-1/n-11/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,11,1,38
untrained_gnn/s1/n12/e0,542d01da5605d27222f305c48fbce2b399285e96632a3bf86f45c2015fadfbbe,study/artifacts/evaluation/untrained_gnn/seed-1/n-12/chunk-000000.json.gz,nonbipartite,untrained_gnn,12,1,0
untrained_gnn/s1/n12/e3,a929d63169663401d39f3786810d27670d0006aa68e63971bef57a06e9db85f7,study/artifacts/evaluation/untrained_gnn/seed-1/n-12/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,12,1,3
untrained_gnn/s1/n12/e5,e1782e7fde52f07033ad6e4acdde39d5df3ec9bed6fa717353592625c693c410,study/artifacts/evaluation/untrained_gnn/seed-1/n-12/chunk-000000.json.gz,exact,untrained_gnn,12,1,5
untrained_gnn/s1/n13/e0,b28d4e1843e95ced2fb78ae2463cbe402d64c92fe0bf045aa9c430041a3e416d,study/artifacts/evaluation/untrained_gnn/seed-1/n-13/chunk-000000.json.gz,nonbipartite,untrained_gnn,13,1,0
untrained_gnn/s1/n13/e23,a208d96501fb27b6d296b8a5a55cc0a96c2883ece02a369246d40e83682a8a78,study/artifacts/evaluation/untrained_gnn/seed-1/n-13/chunk-000000.json.gz,exact,untrained_gnn,13,1,23
untrained_gnn/s1/n13/e50,4dc36e5fca1537db6b3675f6f12f44a6b3fcd6925e1a8356d88dbeaf23b25f38,study/artifacts/evaluation/untrained_gnn/seed-1/n-13/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,13,1,50
untrained_gnn/s1/n14/e0,ba928162f69d2f219f6438d6418649d1e223ca803a166f709dc9dfd1d50aa036,study/artifacts/evaluation/untrained_gnn/seed-1/n-14/chunk-000000.json.gz,nonbipartite,untrained_gnn,14,1,0
untrained_gnn/s1/n14/e26,c7e48ecd5b420cb1de9282f0124008f1c4e543d92e060755f32abeab0e9d7817,study/artifacts/evaluation/untrained_gnn/seed-1/n-14/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,14,1,26
untrained_gnn/s1/n15/e0,f72b2f5981f23729771ffdd69e87146a10b530a2985034df2062aaf74edf7aaa,study/artifacts/evaluation/untrained_gnn/seed-1/n-15/chunk-000000.json.gz,nonbipartite,untrained_gnn,15,1,0
untrained_gnn/s1/n16/e0,2cf9baeb9406b711424af02e61d3042d05481e93d35f67f4fd0b46a5eb6f169b,study/artifacts/evaluation/untrained_gnn/seed-1/n-16/chunk-000000.json.gz,nonbipartite,untrained_gnn,16,1,0
untrained_gnn/s1/n17/e0,89a0de7f32f1fdc49d0c475283da7746c8a98427ee855a85ae32a97b5e191432,study/artifacts/evaluation/untrained_gnn/seed-1/n-17/chunk-000000.json.gz,nonbipartite,untrained_gnn,17,1,0
untrained_gnn/s1/n20/e0,2ab0f8708a8aa61a2e9c141f2d8cca6a404a6515d47d779a12e6b2ef584c325e,study/artifacts/evaluation/untrained_gnn/seed-1/n-20/chunk-000000.json.gz,nonbipartite,untrained_gnn,20,1,0
untrained_gnn/s1/n23/e0,e94ad27c3af8549b14f66913be062e334e40eedb728da78076910ebbdc7570aa,study/artifacts/evaluation/untrained_gnn/seed-1/n-23/chunk-000000.json.gz,nonbipartite,untrained_gnn,23,1,0
untrained_gnn/s1/n24/e0,a45e0ac51396f1b57b571c158af90aa47a2900521811e09a8591543cdd6246b0,study/artifacts/evaluation/untrained_gnn/seed-1/n-24/chunk-000000.json.gz,nonbipartite,untrained_gnn,24,1,0
untrained_gnn/s1/n25/e0,d2f15f5fb0d5ecb8bb88314f72a543ae8642f8db12e3baf230fd7dc91d69ec75,study/artifacts/evaluation/untrained_gnn/seed-1/n-25/chunk-000000.json.gz,nonbipartite,untrained_gnn,25,1,0
untrained_gnn/s1/n30/e0,a96399e303a5f1274256de86fa13943e8e12504389cadee454ae3045a82cb03a,study/artifacts/evaluation/untrained_gnn/seed-1/n-30/chunk-000000.json.gz,nonbipartite,untrained_gnn,30,1,0
untrained_gnn/s1/n40/e0,3a8354f7853ad354059dd43551a2cdd5fa5e63ce06f4029ab8353d8fdca0d837,study/artifacts/evaluation/untrained_gnn/seed-1/n-40/chunk-000000.json.gz,nonbipartite,untrained_gnn,40,1,0
untrained_gnn/s1/n6/e0,9be94a9640d0b7e99138175c3fcc4a88445b349fd8e68a40fc0fbf848fcfeead,study/artifacts/evaluation/untrained_gnn/seed-1/n-6/chunk-000000.json.gz,nonbipartite,untrained_gnn,6,1,0
untrained_gnn/s1/n6/e1,b60c5209093712b71e117b8a18c09642cd97f3e27d260fb299105d7419dab1fb,study/artifacts/evaluation/untrained_gnn/seed-1/n-6/chunk-000000.json.gz,exact,untrained_gnn,6,1,1
untrained_gnn/s1/n6/e2,729c87856354d6827ee2614c1317ebb5afb615eeec3f7b3887ecd918178f16ef,study/artifacts/evaluation/untrained_gnn/seed-1/n-6/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,6,1,2
untrained_gnn/s1/n7/e0,13549f0a24ec919ce5ce45ed2828a9c0c3a4b0f2b84858ebf9454ef7bde52ff1,study/artifacts/evaluation/untrained_gnn/seed-1/n-7/chunk-000000.json.gz,nonbipartite,untrained_gnn,7,1,0
untrained_gnn/s1/n7/e1,2650a65eb8dbd84aef5504ef52edb528db837599b59eda587dfd242d428bcefa,study/artifacts/evaluation/untrained_gnn/seed-1/n-7/chunk-000000.json.gz,exact,untrained_gnn,7,1,1
untrained_gnn/s1/n7/e45,20edfdcb61aa9169546651ad342263a8d6fbdd0d95fe7bc27a1c71a9485570c0,study/artifacts/evaluation/untrained_gnn/seed-1/n-7/chunk-000032.json.gz,unbalanced_bipartite,untrained_gnn,7,1,45
untrained_gnn/s1/n8/e0,c27bc055d5c8ad5babad076ee6dcf1f48c3762c153f7ebc2cf2a6e7b568c4980,study/artifacts/evaluation/untrained_gnn/seed-1/n-8/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,8,1,0
untrained_gnn/s1/n8/e1,1f9bcaeefad46be7053866cbe73abe7501ac1932246b63433a4f7b0b5b9fd0ee,study/artifacts/evaluation/untrained_gnn/seed-1/n-8/chunk-000000.json.gz,nonbipartite,untrained_gnn,8,1,1
untrained_gnn/s1/n8/e4,916d21a9842fa58515a8a8e9f8300d276e7b7bd7edc7fa99055bd0f8c22f3b84,study/artifacts/evaluation/untrained_gnn/seed-1/n-8/chunk-000000.json.gz,exact,untrained_gnn,8,1,4
untrained_gnn/s1/n9/e0,2889da3087bc4e71c012b0e0c88bfd446abe562977058c9bda3346547e1744ab,study/artifacts/evaluation/untrained_gnn/seed-1/n-9/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,9,1,0
untrained_gnn/s1/n9/e1,274b64fb3e2b75c75f25842ab32a572746f273d1183e191a579bc7b24e8b3f5f,study/artifacts/evaluation/untrained_gnn/seed-1/n-9/chunk-000000.json.gz,nonbipartite,untrained_gnn,9,1,1
untrained_gnn/s1/n9/e2,c1ec59003cfa998bba054c53a5203b91469be9a260deaf8ba7b37db23e0cb1b9,study/artifacts/evaluation/untrained_gnn/seed-1/n-9/chunk-000000.json.gz,exact,untrained_gnn,9,1,2
untrained_gnn/s2/n10/e0,c996b1da55f305335e4bf44ce587a0e695c0e017853520edf1b91cae939ce1f7,study/artifacts/evaluation/untrained_gnn/seed-2/n-10/chunk-000000.json.gz,nonbipartite,untrained_gnn,10,2,0
untrained_gnn/s2/n10/e1,2a5476190f49c60b0b8d2a8591be4e248648d4f7591f8fdf076d814886fd648f,study/artifacts/evaluation/untrained_gnn/seed-2/n-10/chunk-000000.json.gz,exact,untrained_gnn,10,2,1
untrained_gnn/s2/n10/e22,6123fee76cd7b36352aab1d295c1101349e8d73bbf29d90ff955a95038f0b8d0,study/artifacts/evaluation/untrained_gnn/seed-2/n-10/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,10,2,22
untrained_gnn/s2/n11/e0,993294680b9c407e04332d1acb46ac7ee7cb6a51ad4f06fbf7db4b76e940f05f,study/artifacts/evaluation/untrained_gnn/seed-2/n-11/chunk-000000.json.gz,nonbipartite,untrained_gnn,11,2,0
untrained_gnn/s2/n11/e29,d2ba49afec99d83ec9ee5c373108685235b433513f606997b1f9617b8322f553,study/artifacts/evaluation/untrained_gnn/seed-2/n-11/chunk-000000.json.gz,exact,untrained_gnn,11,2,29
untrained_gnn/s2/n12/e0,341290f25cae41524e4126ba6010e3e3a1c9b1185f9d2056e49e9d7db4327502,study/artifacts/evaluation/untrained_gnn/seed-2/n-12/chunk-000000.json.gz,nonbipartite,untrained_gnn,12,2,0
untrained_gnn/s2/n12/e15,301e4da971555183a9a935a1eb72dc06afe32097c8cf883741235e956069ef28,study/artifacts/evaluation/untrained_gnn/seed-2/n-12/chunk-000000.json.gz,unbalanced_bipartite,untrained_gnn,12,2,15
untrained_gnn/s2/n12/e61,e1782e7fde52f07033ad6e4acdde39d5df3ec9bed6fa717353592625c693c410,study/artifacts/evaluation/untrained_gnn/seed-2/n-12/chunk-000032.json.gz,exact,untrained_gnn,12,2,61
untrained_gnn/s2/n13/e0,389a7e9e2d452d249e3088a401ba98c09dc5b0344e52a5649e9f247ad2a71ab9,study/artifacts/evaluation/untrained_gnn/seed-2/n-13/chunk-000000.json.gz,nonbipartite,untrained_gnn,13,2,0
untrained_gnn/s2/n13/e68,b0754fdc1721864758e4b13d8602a5d773760dbe44a66a0797fa1aade8081ea4,study/artifacts/evaluation/untrained_gnn/seed-2/n-13/chunk-000064.json.gz,exact,untrained_gnn,13,2,68
