method,n,seed,episode,edge_count,optimal_edge_count,optimality_ratio,absolute_gap,exact_optimum,turan_isomorphic,constraint_violations,terminal_maximal,episode_length,inference_time_seconds,checkpoint
least_degree,6,1,182,9,9,1.0,0,1,1,0,1,9,7.741599984001368e-05,
least_degree,6,1,183,9,9,1.0,0,1,1,0,1,9,7.724999886704609e-05,
least_degree,6,1,184,9,9,1.0,0,1,1,0,1,9,7.695900058024563e-05,
least_degree,6,1,185,9,9,1.0,0,1,1,0,1,9,7.662500138394535e-05,
least_degree,6,1,186,9,9,1.0,0,1,1,0,1,9,7.779200313962065e-05,
least_degree,6,1,187,7,9,0.7777777777777778,2,0,0,0,1,7,6.791700070607476e-05,
least_degree,6,1,188,9,9,1.0,0,1,1,0,1,9,7.712500155321322e-05,
least_degree,6,1,189,9,9,1.0,0,1,1,0,1,9,7.683300282224081e-05,
least_degree,6,1,190,9,9,1.0,0,1,1,0,1,9,7.75420012359973e-05,
least_degree,6,1,191,9,9,1.0,0,1,1,0,1,9,7.729200297035277e-05,
least_degree,6,1,192,9,9,1.0,0,1,1,0,1,9,7.624999852851033e-05,
least_degree,6,1,193,9,9,1.0,0,1,1,0,1,9,7.787499998812564e-05,
least_degree,6,1,194,7,9,0.7777777777777778,2,0,0,0,1,7,6.516699795611203e-05,
least_degree,6,1,195,7,9,0.7777777777777778,2,0,0,0,1,7,6.445800318033434e-05,
least_degree,6,1,196,9,9,1.0,0,1,1,0,1,9,7.724999886704609e-05,
least_degree,6,1,197,9,9,1.0,0,1,1,0,1,9,7.75420012359973e-05,
least_degree,6,1,198,9,9,1.0,0,1,1,0,1,9,7.745800030534156e-05,
least_degree,6,1,199,9,9,1.0,0,1,1,0,1,9,7.758299761917442e-05,
turan_oracle,6,1,0,9,9,1.0,0,1,1,0,1,0,5.249999958323315e-06,
turan_oracle,6,1,1,9,9,1.0,0,1,1,0,1,0,2.749999111983925e-06,
turan_oracle,6,1,2,9,9,1.0,0,1,1,0,1,0,2.5000008463393897e-06,
turan_oracle,6,1,3,9,9,1.0,0,1,1,0,1,0,2.4999972083605826e-06,
turan_oracle,6,1,4,9,9,1.0,0,1,1,0,1,0,2.583001332823187e-06,
turan_oracle,6,1,5,9,9,1.0,0,1,1,0,1,0,2.5000008463393897e-06,
turan_oracle,6,1,6,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,7,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,8,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,9,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,10,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,11,9,9,1.0,0,1,1,0,1,0,2.3330030671786517e-06,
turan_oracle,6,1,12,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,13,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,14,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,15,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,16,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,17,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,18,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,19,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,20,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,21,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,22,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,23,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,24,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,25,9,9,1.0,0,1,1,0,1,0,2.3330030671786517e-06,
turan_oracle,6,1,26,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,27,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,28,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,29,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,30,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,31,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,32,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,33,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,34,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,35,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,36,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,37,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,38,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,39,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,40,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,41,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,42,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,43,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,44,9,9,1.0,0,1,1,0,1,0,2.3750035325065255e-06,
turan_oracle,6,1,45,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,46,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,47,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,48,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,49,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,50,9,9,1.0,0,1,1,0,1,0,2.4999972083605826e-06,
turan_oracle,6,1,51,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,52,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,53,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,54,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,55,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,56,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,57,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,58,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,59,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,60,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,61,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,62,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,63,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,64,9,9,1.0,0,1,1,0,1,0,2.3330030671786517e-06,
turan_oracle,6,1,65,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,66,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,67,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,68,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,69,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,70,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,71,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,72,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,73,9,9,1.0,0,1,1,0,1,0,2.5000008463393897e-06,
turan_oracle,6,1,74,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,75,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,76,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,77,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,78,9,9,1.0,0,1,1,0,1,0,2.459000825183466e-06,
turan_oracle,6,1,79,9,9,1.0,0,1,1,0,1,0,2.3330030671786517e-06,
turan_oracle,6,1,80,9,9,1.0,0,1,1,0,1,0,2.3750035325065255e-06,
turan_oracle,6,1,81,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,82,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,83,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,84,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,85,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,86,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,87,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,88,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,89,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,90,9,9,1.0,0,1,1,0,1,0,2.416996721876785e-06,
turan_oracle,6,1,91,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,92,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,93,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,94,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,95,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,96,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,97,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,98,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,99,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,100,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,101,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,102,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,103,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,104,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,105,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,106,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,107,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,108,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,109,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,110,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,111,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,112,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,113,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,114,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,115,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,116,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,117,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,118,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,119,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,120,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,121,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,122,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,123,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,124,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,125,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,126,9,9,1.0,0,1,1,0,1,0,2.5419976736884564e-06,
turan_oracle,6,1,127,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,128,9,9,1.0,0,1,1,0,1,0,2.291999408043921e-06,
turan_oracle,6,1,129,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,130,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,131,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,132,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,133,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,134,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,135,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,136,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,137,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,138,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,139,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,140,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,141,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,142,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,143,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,144,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,145,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,146,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,147,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,148,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,149,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,150,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,151,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,152,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,153,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,154,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,155,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,156,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,157,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,158,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,159,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,160,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,161,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,162,9,9,1.0,0,1,1,0,1,0,2.3330030671786517e-06,
turan_oracle,6,1,163,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,164,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,165,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,166,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,167,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,168,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,169,9,9,1.0,0,1,1,0,1,0,2.291999408043921e-06,
turan_oracle,6,1,170,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,171,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,172,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,173,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,174,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,175,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,176,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,177,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,178,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,179,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,180,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,181,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,182,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,183,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,184,9,9,1.0,0,1,1,0,1,0,2.415999915683642e-06,
turan_oracle,6,1,185,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,186,9,9,1.0,0,1,1,0,1,0,2.3329994291998446e-06,
turan_oracle,6,1,187,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,188,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,189,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,190,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,191,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,192,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,193,9,9,1.0,0,1,1,0,1,0,2.333999873371795e-06,
turan_oracle,6,1,194,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
turan_oracle,6,1,195,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,196,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,197,9,9,1.0,0,1,1,0,1,0,2.458000381011516e-06,
turan_oracle,6,1,198,9,9,1.0,0,1,1,0,1,0,2.3749998945277184e-06,
turan_oracle,6,1,199,9,9,1.0,0,1,1,0,1,0,2.4170003598555923e-06,
gnn,8,1,0,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,1,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,2,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,3,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,4,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,5,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,6,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,7,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,8,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,9,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,10,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,11,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,12,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,13,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,14,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,15,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,16,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,17,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,18,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,19,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,20,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,21,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,22,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,23,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,24,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,25,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,26,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,27,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,28,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,29,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,30,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,31,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,32,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,33,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,34,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,35,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,36,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,37,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,38,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,39,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,40,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,41,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,42,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,43,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,44,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,45,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,46,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,47,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,48,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,49,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,50,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,51,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,52,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,53,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,54,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,55,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,56,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,57,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,58,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,59,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,60,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,61,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,62,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,63,16,16,1.0,0,1,1,0,1,16,0.0015604681094032458,runs/mvp-seed-1/best.pt
gnn,8,1,64,16,16,1.0,0,1,1,0,1,16,0.0015618645781501073,runs/mvp-seed-1/best.pt
gnn,8,1,65,16,16,1.0,0,1,1,0,1,16,0.0015618645781501073,runs/mvp-seed-1/best.pt
gnn,8,1,66,16,16,1.0,0,1,1,0,1,16,0.0015618645781501073,runs/mvp-seed-1/best.pt
gnn,8,1,67,16,16,1.0,0,1,1,0,1,16,0.0015618645781501073,runs/mvp-seed-1/best.pt
gnn,8,1,68,16,16,1.0,0,1,1,0,1,16,0.0015618645781501073,runs/mvp-seed-1/best.pt
